update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,347663,0,927,0,37,0,86,0,43,0,6,0,4,0,0,0,0,0
2000,348802,0,1120,0,21,0,113,0,38,0,10,0,12,0,0,0,0,0
3000,348866,0,1223,0,33,0,101,0,53,0,16,0,18,0,0,0,0,0
4000,348874,0,1114,0,31,0,121,0,66,0,24,0,14,0,0,0,0,0
5000,350167,0,966,0,50,0,146,0,67,0,24,0,23,0,0,0,0,0
6000,346950,0,1019,0,43,0,141,0,76,0,28,0,29,0,0,0,0,0
7000,341376,0,1246,0,46,0,148,0,81,0,35,0,38,0,0,0,0,0
8000,337455,0,1307,0,60,0,147,0,92,0,34,0,43,0,0,0,0,0
9000,340235,0,1472,0,64,0,145,0,101,0,40,0,28,0,0,0,0,0
10000,340159,0,1780,0,118,0,176,0,96,0,43,0,42,0,0,0,0,0
11000,337706,0,2044,0,223,0,174,0,105,0,56,0,43,0,0,0,0,0
12000,337330,0,2433,0,226,0,204,0,123,0,70,0,49,0,0,0,0,0
13000,333294,0,2668,0,232,0,187,0,110,0,61,0,51,0,1,0,0,0
14000,328617,0,2968,0,239,0,208,0,124,0,71,0,52,0,1,0,0,0
15000,323180,0,3590,0,233,0,207,0,119,0,73,0,55,0,0,0,0,0
16000,322010,0,3581,0,213,0,221,0,157,0,83,0,57,0,0,0,0,0
17000,321466,0,3302,0,98,0,211,0,153,0,73,0,74,0,0,0,0,0
18000,320708,0,3439,0,96,0,230,0,163,0,84,0,60,0,0,0,0,0
19000,320323,0,3604,0,101,0,229,0,184,0,106,0,61,0,0,0,0,0
20000,316214,0,3545,0,121,0,223,0,201,0,84,0,73,0,1,0,0,0
21000,309379,0,3651,0,163,0,236,0,179,0,89,0,82,0,0,0,0,0
22000,303481,0,3980,0,172,0,261,0,203,0,86,0,63,0,1,0,0,0
23000,300316,0,4000,0,146,0,237,0,193,0,82,0,67,0,0,0,0,0
24000,297654,0,3675,0,151,0,279,0,217,0,88,0,87,0,0,0,0,0
25000,295631,0,3349,0,126,0,282,0,196,0,107,0,82,0,0,0,0,0
26000,295017,0,3344,0,147,0,279,0,222,0,104,0,76,0,0,0,0,0
27000,292637,0,3597,0,131,0,250,0,225,0,119,0,74,0,0,0,1,0
28000,293010,0,3651,0,158,0,277,0,239,0,132,0,90,0,1,0,0,0
29000,289196,0,3844,0,169,0,302,0,188,0,121,0,88,0,1,0,0,0
30000,289774,0,4438,0,165,0,319,0,270,0,135,0,120,0,0,0,0,0
31000,292646,0,4913,0,173,0,289,0,198,0,108,0,86,0,0,0,0,0
32000,295379,0,4798,0,192,0,349,0,250,0,129,0,117,0,1,0,0,0
33000,295751,0,4524,0,160,0,330,0,253,0,136,0,110,0,0,0,0,0
34000,293493,0,4490,0,176,0,340,0,267,0,143,0,113,0,0,0,0,0
35000,290706,0,4116,0,186,0,314,0,263,0,144,0,103,0,0,0,0,0
36000,288111,0,4413,0,219,0,309,0,321,0,138,0,108,0,0,0,0,0
37000,292861,0,4744,0,223,0,354,0,311,0,176,0,111,0,2,0,0,0
38000,288626,0,4232,0,198,0,337,0,319,0,179,0,124,0,0,0,0,0
39000,287038,0,4619,0,213,0,402,0,318,0,183,0,109,0,0,0,0,0
40000,285690,0,4973,0,218,0,353,0,337,0,148,0,119,0,0,0,0,0
41000,282961,0,4797,0,196,0,413,0,369,0,169,0,109,0,1,0,0,0
42000,283017,0,4284,0,215,0,413,0,337,0,149,0,104,0,0,0,0,0
43000,281311,0,4142,0,193,0,566,0,329,0,193,0,131,0,1,0,0,0
44000,285966,0,4008,0,253,0,504,0,330,0,163,0,147,0,0,0,0,0
45000,290462,0,4281,0,226,0,411,0,372,0,176,0,126,0,1,0,0,0
46000,287613,0,4285,0,213,0,425,0,329,0,187,0,148,0,0,0,0,0
47000,284812,0,4785,0,223,0,421,0,363,0,178,0,144,0,0,0,0,0
48000,284619,0,5090,0,205,0,477,0,342,0,173,0,150,0,3,0,0,0
49000,280840,0,5703,0,249,0,485,0,359,0,201,0,148,0,2,0,1,0
50000,276265,0,6371,0,246,0,546,0,407,0,204,0,135,0,2,0,0,0
