update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,347669,0,943,0,36,0,83,0,29,0,6,0,5,0,0,0,0,0
2000,350261,0,1143,0,31,0,112,0,47,0,7,0,12,0,0,0,0,0
3000,350286,0,1282,0,40,0,123,0,52,0,14,0,22,0,0,0,0,0
4000,347566,0,1208,0,41,0,128,0,65,0,19,0,20,0,0,0,0,0
5000,348914,0,1340,0,53,0,146,0,72,0,21,0,24,0,0,0,0,0
6000,349814,0,1620,0,61,0,146,0,81,0,32,0,23,0,0,0,0,0
7000,348521,0,1920,0,58,0,166,0,96,0,25,0,41,0,0,0,0,0
8000,342146,0,1965,0,62,0,160,0,105,0,48,0,42,0,0,0,0,0
9000,342724,0,2202,0,77,0,170,0,101,0,47,0,48,0,0,0,0,0
10000,341617,0,2489,0,71,0,190,0,123,0,58,0,48,0,0,0,0,0
11000,341398,0,2884,0,91,0,166,0,113,0,59,0,47,0,1,0,0,0
12000,339071,0,3117,0,80,0,219,0,121,0,55,0,58,0,0,0,0,0
13000,335848,0,3300,0,71,0,202,0,132,0,53,0,64,0,1,0,0,0
14000,331162,0,3852,0,78,0,190,0,139,0,62,0,57,0,1,0,0,0
15000,326664,0,3972,0,94,0,231,0,168,0,66,0,67,0,0,0,0,0
16000,327504,0,3530,0,97,0,211,0,141,0,65,0,76,0,0,0,0,0
17000,326476,0,3402,0,93,0,239,0,167,0,81,0,75,0,3,0,0,0
18000,322278,0,3181,0,120,0,230,0,190,0,89,0,74,0,4,0,0,0
19000,320201,0,3019,0,122,0,251,0,166,0,83,0,75,0,0,0,0,0
20000,314831,0,3345,0,104,0,244,0,177,0,95,0,66,0,1,0,0,0
21000,309854,0,3658,0,103,0,256,0,193,0,86,0,71,0,0,0,0,0
22000,304499,0,3660,0,125,0,333,0,185,0,74,0,74,0,0,0,0,0
23000,304827,0,3927,0,117,0,331,0,197,0,82,0,86,0,3,0,0,0
24000,305232,0,3933,0,115,0,248,0,212,0,94,0,91,0,0,0,0,0
25000,305552,0,4005,0,143,0,294,0,191,0,124,0,90,0,0,0,0,0
26000,307092,0,4264,0,151,0,593,0,225,0,127,0,92,0,0,0,0,0
27000,303894,0,4508,0,152,0,648,0,232,0,91,0,97,0,2,0,0,0
28000,296816,0,4979,0,146,0,646,0,245,0,137,0,97,0,1,0,0,0
29000,293999,0,5310,0,164,0,602,0,215,0,119,0,114,0,2,0,0,0
30000,293921,0,5327,0,140,0,583,0,254,0,106,0,109,0,1,0,0,0
31000,292002,0,5248,0,141,0,660,0,301,0,144,0,99,0,0,0,0,0
32000,288057,0,4762,0,174,0,607,0,276,0,136,0,124,0,0,0,0,0
33000,284207,0,4320,0,161,0,701,0,249,0,133,0,109,0,1,0,0,0
34000,281607,0,4494,0,197,0,620,0,303,0,128,0,114,0,0,0,0,0
35000,280357,0,3835,0,199,0,635,0,275,0,144,0,122,0,1,0,0,0
36000,281164,0,3749,0,187,0,342,0,382,0,160,0,109,0,2,0,0,0
37000,282195,0,3983,0,192,0,402,0,522,0,167,0,128,0,0,0,0,0
38000,282463,0,4333,0,192,0,402,0,538,0,156,0,126,0,2,0,0,0
39000,281793,0,5045,0,182,0,365,0,543,0,151,0,128,0,3,0,0,0
40000,282466,0,5969,0,229,0,375,0,570,0,170,0,110,0,2,0,0,0
41000,276582,0,6235,0,248,0,434,0,560,0,173,0,139,0,1,0,0,0
42000,274252,0,6735,0,280,0,389,0,628,0,176,0,138,0,0,0,0,0
43000,274539,0,6985,0,256,0,375,0,536,0,178,0,114,0,2,0,0,0
44000,278048,0,7238,0,294,0,445,0,560,0,201,0,146,0,2,0,0,0
45000,277609,0,7597,0,280,0,436,0,620,0,177,0,137,0,4,0,0,0
46000,274219,0,7694,0,278,0,599,0,636,0,190,0,158,0,2,0,0,0
47000,273442,0,8487,0,258,0,805,0,601,0,196,0,142,0,5,0,0,0
48000,269078,0,8684,0,241,0,1092,0,614,0,215,0,138,0,3,0,0,0
49000,267103,0,8946,0,251,0,1882,0,605,0,197,0,151,0,1,0,0,0
50000,265394,0,8662,0,272,0,1980,0,598,0,189,0,180,0,1,0,0,0
