update,host_task_NOT,sym_task_NOT,host_task_NAND,sym_task_NAND,host_task_AND,sym_task_AND,host_task_ORN,sym_task_ORN,host_task_OR,sym_task_OR,host_task_ANDN,sym_task_ANDN,host_task_NOR,sym_task_NOR,host_task_XOR,sym_task_XOR,host_task_EQU,sym_task_EQU
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,204208,0,471,0,20,0,43,0,20,0,2,0,5,0,0,0,0,0
2000,201766,0,455,0,16,0,57,0,28,0,9,0,3,0,0,0,0,0
3000,200487,0,449,0,29,0,50,0,31,0,13,0,13,0,0,0,0,0
4000,199851,0,439,0,19,0,63,0,25,0,5,0,19,0,0,0,0,0
5000,199111,0,448,0,25,0,68,0,38,0,13,0,15,0,0,0,0,0
6000,198710,0,479,0,23,0,78,0,33,0,11,0,19,0,0,0,0,0
7000,198733,0,492,0,22,0,61,0,33,0,16,0,11,0,0,0,0,0
8000,197441,0,649,0,33,0,95,0,49,0,16,0,21,0,0,0,0,0
9000,197936,0,735,0,19,0,77,0,38,0,18,0,17,0,0,0,0,0
10000,197162,0,863,0,24,0,69,0,49,0,20,0,26,0,0,0,0,0
11000,197154,0,895,0,33,0,77,0,42,0,17,0,25,0,0,0,0,0
12000,197069,0,898,0,37,0,90,0,40,0,19,0,21,0,0,0,0,0
13000,196543,0,975,0,26,0,72,0,73,0,25,0,25,0,0,0,0,0
14000,196407,0,1164,0,30,0,80,0,56,0,22,0,27,0,0,0,0,0
15000,196776,0,1006,0,37,0,77,0,56,0,21,0,20,0,0,0,0,0
16000,195913,0,1153,0,39,0,109,0,52,0,24,0,32,0,0,0,0,0
17000,196122,0,1015,0,45,0,88,0,59,0,36,0,25,0,0,0,0,0
18000,195884,0,833,0,39,0,97,0,71,0,29,0,35,0,0,0,0,0
19000,196058,0,841,0,39,0,74,0,69,0,38,0,32,0,0,0,0,0
20000,195783,0,1196,0,47,0,96,0,63,0,27,0,32,0,0,0,0,0
21000,195397,0,1438,0,45,0,106,0,59,0,33,0,32,0,0,0,0,0
22000,195810,0,1344,0,32,0,92,0,49,0,33,0,33,0,0,0,0,0
23000,195097,0,1541,0,34,0,93,0,69,0,44,0,32,0,1,0,0,0
24000,195030,0,1802,0,44,0,98,0,57,0,49,0,26,0,0,0,0,0
25000,194884,0,1881,0,38,0,84,0,60,0,36,0,36,0,0,0,0,0
26000,194432,0,2034,0,50,0,99,0,71,0,34,0,36,0,0,0,0,0
27000,194339,0,2400,0,48,0,90,0,63,0,35,0,32,0,1,0,0,0
28000,194302,0,2295,0,38,0,99,0,82,0,28,0,32,0,0,0,0,0
29000,194910,0,2154,0,46,0,94,0,66,0,39,0,19,0,0,0,0,0
30000,194195,0,2267,0,40,0,87,0,91,0,28,0,34,0,1,0,0,0
31000,194047,0,2113,0,56,0,133,0,78,0,36,0,28,0,2,0,0,0
32000,194023,0,2337,0,42,0,115,0,86,0,45,0,24,0,0,0,0,0
33000,193672,0,2440,0,58,0,110,0,92,0,40,0,26,0,0,0,0,0
34000,193537,0,2527,0,47,0,113,0,96,0,28,0,34,0,0,0,0,0
35000,192843,0,3016,0,62,0,101,0,93,0,53,0,29,0,0,0,0,0
36000,191950,0,3179,0,66,0,121,0,105,0,45,0,42,0,2,0,0,0
37000,191983,0,3211,0,59,0,165,0,88,0,43,0,42,0,0,0,0,0
38000,192008,0,3138,0,56,0,133,0,103,0,49,0,42,0,0,0,0,0
39000,192170,0,2965,0,72,0,134,0,105,0,34,0,43,0,1,0,0,0
40000,192509,0,3041,0,68,0,132,0,80,0,41,0,40,0,0,0,0,0
41000,192044,0,3310,0,52,0,130,0,90,0,47,0,44,0,0,0,0,0
42000,191884,0,3479,0,52,0,125,0,96,0,47,0,41,0,0,0,0,0
43000,191444,0,3516,0,65,0,117,0,109,0,58,0,40,0,0,0,0,0
44000,191794,0,3633,0,44,0,123,0,104,0,47,0,36,0,1,0,0,0
45000,191198,0,3672,0,72,0,131,0,96,0,46,0,52,0,0,0,0,0
46000,190685,0,3632,0,72,0,137,0,118,0,48,0,55,0,0,0,0,0
47000,191467,0,3612,0,68,0,130,0,112,0,59,0,33,0,0,0,0,0
48000,191019,0,3669,0,67,0,137,0,125,0,60,0,34,0,1,0,0,0
49000,190659,0,3870,0,65,0,154,0,134,0,58,0,33,0,0,0,0,0
50000,189889,0,3934,0,68,0,163,0,134,0,67,0,44,0,3,0,0,0
